birthday,height,name,nationality,sportsman_id,weight
521305200000,180,Christopher Doe,Northern_Ireland,SM576112805,90
399484800000,167,Amy Wong,Burma,SM700994008,72
420912000000,175,Mauro Bonomi,Ukraine,SM987006039,71
497289600000,166,Lei Yang,Canada,SM838588531,81
506880000000,179,K. Singh,Australia,SM640387589,72
380131200000,178,Franz Müller,England,SM970639158,80
507571200000,172,K. Menon,Austria,SM940493529,75
555606000000,168,Richard Wilson,Uruguay,SM494064003,74
506448000000,175,Diem Nguyen,Niger,SM821587847,81
418752000000,186,Burhanuddin Aman,Malaysia,SM442535300,90
436982400000,176,Wolfgang Hoffmann,Ethiopia,SM182522709,74
462297600000,168,Juan Gonzalez,Russia,SM243161492,78
595526400000,166,Carlo Diaz,Dominican_Republic,SM862879615,76
348163200000,165,Jie Zhao,Bolivia,SM964801931,101
604944000000,179,John Bell,Denmark,SM971680058,72
573580800000,165,Albert Camille Mangalaza,Algeria,SM872286909,93
462297600000,175,Zhi Chen,Niger,SM484247738,88
392918400000,187,Arturo Gonzalez,Cuba,SM116919720,90
452707200000,171,Jun Chen,Australia,SM964871633,98
355680000000,173,Haim Al-Shorabi,Honduras,SM535978333,99
583426800000,185,Ai Chen,Norway,SM664329168,77
427132800000,181,Chris Aquino,South_Korea,SM596039847,78
621529200000,190,George Smith,Senegal,SM349692406,86
539020800000,185,Reza Aligator,Vietnam,SM992085685,73
505497600000,172,Esti Mamo,Japan,SM976486199,70
322243200000,166,Muhammad Ahmed,Azerbaijan,SM689537798,86
355075200000,169,Juan Elizalde,Slovakia,SM921602182,92
369676800000,187,Richard Antonio,Nicaragua,SM422472076,80
476899200000,180,Rudolf Fischer,Spain,SM678336954,85
519663600000,184,Jie Yang,Malaysia,SM807902061,86
620233200000,176,Ram Baran Koirala,United_States,SM536341064,97
553532400000,190,Zaenal Mohede,Colombia,SM135698795,83
417369600000,175,Daendranath Honoré,Tunisia,SM892356150,99
364147200000,172,Marek Żuławski,Honduras,SM847338979,99
467740800000,168,K. Menon,Turkey,SM646740582,93
342892800000,167,Muhammad Ahmed,Bolivia,SM494402522,98
627926400000,185,Carlos Rojas,Philippines,SM941945555,78
559670400000,189,Ayesha Khan,Austria,SM759414266,81
389376000000,182,Zhi Zhang,Turkey,SM661599177,87
334080000000,170,Alberto Ferrari,Namibia,SM437488088,75
409766400000,169,Ge Zhang,Zambia,SM253452942,75
390931200000,175,Eduardo Rios,Ukraine,SM395841899,92
609519600000,177,Leandro Alves,Namibia,SM204247558,74
434822400000,175,Denis du Preez,China,SM811676324,70
577897200000,165,Koji Kobayashi,Papua_New_Guinea,SM639905506,89
598464000000,185,Alessandro Colombo,India,SM921976728,95
586105200000,168,Dimitrios Dantis,Namibia,SM977858102,83
609346800000,189,John Wilson,Romania,SM942058364,80
630432000000,168,Adisorn Aguilar,Egypt,SM108554166,94
422640000000,188,Rodrigo Bravo,Slovakia,SM819862620,88
625593600000,182,Kunal Sharma,Republic_of_Macedonia,SM796918109,83
340473600000,178,Rahamim Caveda,Puerto_Rico,SM449176459,101
333561600000,189,George Dantis,Mexico,SM508860123,89
548694000000,187,Peter Smith,Japan,SM942285055,69
412185600000,191,Dimitrios Dionysiou,Ukraine,SM491871671,69
376848000000,168,Carlos Lopez,Cuba,SM565942509,81
622656000000,185,Gaby Redl,Scotland,SM502756685,85
541872000000,170,Abhishek Narayan,Senegal,SM926761126,83
502905600000,179,Galina Feltsman,Mauritius,SM280950349,80
603475200000,189,Faisal Khan,Angola,SM584281645,93
544204800000,175,Georgios Germanou,Slovenia,SM754230205,72
344707200000,166,Jie Hu,Ethiopia,SM929104581,69
578502000000,179,John Rao,Philippines,SM675919408,99
357580800000,183,Alison Wilson,Chile,SM106158558,71
605980800000,181,Chen Xu,Venezuela,SM906173853,69
618678000000,173,Anthony J. Barthet,Pakistan,SM970994694,91
555001200000,169,Shweta Kapoor,Kazakhstan,SM475424985,93
418665600000,182,Rafael Lima,Chile,SM493631452,85
468086400000,173,Alfredo Alonso,Greece,SM837925186,86
477331200000,166,Gabriela Rodriguez,Estonia,SM553157536,70
545410800000,188,Eduardo Alvarez,France,SM136777362,82
481219200000,173,Cesar Nguyen,Slovenia,SM212804630,87
385574400000,187,Jun Liu,Papua_New_Guinea,SM652541862,73
375984000000,185,Zhang Wei,Estonia,SM507625123,79
339782400000,165,Chen Zhang,Brazil,SM469407209,78
522687600000,175,Carl Kurková,Moldova,SM366641309,88
536947200000,171,Andrea Castillo,Bulgaria,SM415870437,89
534182400000,170,Marcelo Santos,Puerto_Rico,SM643206311,71
409593600000,178,Chand Herath,Denmark,SM973499714,90
391190400000,189,Jie Lu,Madagascar,SM769366861,81
609346800000,175,Giorgos Garbi,Czech_Republic,SM548439343,86
367257600000,168,Ah-Joong Kim,France,SM837230359,77
579538800000,176,Sam Lin,Moldova,SM864148434,84
451756800000,179,Andriy Hayvoronsky,Swaziland,SM603483913,98
550249200000,171,Taufik Anwar,Greece,SM655573482,92
594662400000,188,Rafael Gonzalez,Zambia,SM886032055,96
408988800000,179,Andy Black,Swaziland,SM799073783,98
441302400000,178,Ashok Khan,Brazil,SM801052869,77
598982400000,177,Lei Zhang,Zambia,SM311139870,77
419788800000,185,Richard Santos,Sweden,SM407279885,73
556902000000,189,Aditya Khan,Russia,SM643320279,87
494611200000,191,Dimitri Aly,Canada,SM109965720,73
356457600000,179,Ahmad Budjana,Colombia,SM416952207,90
612975600000,165,Kurt Fischer,Tajikistan,SM526179864,77
359568000000,186,Peter Smith,United_Kingdom,SM922818392,90
419529600000,184,Anthony Obuya,Cambodia,SM160672780,87
533750400000,183,Marc Tsiranana,Sweden,SM814814607,71
372355200000,182,Paolo Donati,Cambodia,SM769983084,97
596563200000,183,Tomas Jolson,Rwanda,SM849380819,93
625766400000,184,Cornelis Anwar,Madagascar,SM375773778,78
562262400000,173,Zhang Chen,Bosnia_and_Herzegovina,SM701869445,95
439056000000,179,Jun Chen,Malta,SM961405166,92
515948400000,168,Mizengo Faulds,Bolivia,SM486929978,97
333561600000,175,Doug Macdonald,Denmark,SM730794852,88
459619200000,181,Billinjer C Pham,Vietnam,SM177094740,99
599673600000,171,James Davis,Libya,SM680464535,92
565113600000,169,Yuki Yamamoto,Cuba,SM685637773,81
404841600000,190,Jun Zhang,Portugal,SM367814722,85
427737600000,186,Amon Haarhoff,Belarus,SM829967357,70
432057600000,185,Jibriel Denewade Omonga Kanam,Canada,SM838322407,71
483206400000,175,Angie Lee,Namibia,SM947760253,97
401299200000,165,Abderraouf Dhaoudai,Belgium,SM658090786,99
545238000000,165,Evgeny Popov,Slovenia,SM515819871,92
552495600000,170,Ariel Huang,Slovakia,SM608294775,85
526921200000,167,Mohamed Lee,Morocco,SM275136847,78
619714800000,179,Ashok Irani,Bolivia,SM624907789,100
321552000000,172,Ali Motamed,Tunisia,SM167010956,95
367084800000,188,Zheng Yang,Malta,SM754027229,73
476121600000,167,Paul Jones,Democratic_Republic_of_the_Congo,SM698386596,80
360518400000,176,Deepak Kumar,Democratic_Republic_of_the_Congo,SM245433109,95
449251200000,187,Alfonso Garcia,United_States,SM810285398,82
613926000000,182,Shweta Singh,Liberia,SM299771568,95
497030400000,174,Mehmet Arman,Honduras,SM676432454,81
597427200000,190,Agustiar Irama,Bulgaria,SM112495052,75
584636400000,191,Dặng Dinh Nguyen,Nicaragua,SM255499167,77
373737600000,166,Crown Prince Gurung,Portugal,SM961230908,72
585414000000,188,Đinh Diễm Liên Ho,Ukraine,SM753437436,74
511718400000,183,Andreina Perez,Italy,SM880212200,83
320601600000,165,Giuseppe Rossi,Honduras,SM936799322,101
375206400000,186,Viktor Linchuk,Laos,SM652574857,77
410457600000,188,Batong Ha,Norway,SM941271219,101
399139200000,175,Bacary Keita,India,SM820856882,81
406224000000,190,Grigore Condariuc,Argentina,SM456510822,79
520354800000,166,Ahmed Suissa,Singapore,SM307741272,86
351446400000,191,A. Kapoor,Finland,SM690683055,77
483638400000,169,Shabnam Surayyo,Austria,SM944486875,102
465926400000,182,Jose Suarez,Canada,SM533875239,99
577638000000,172,Hans Wagner,Czech_Republic,SM374625447,88
409420800000,169,Aditya Singh,Croatia,SM782251967,76
338227200000,186,Amit Sharma,Vietnam,SM354524861,70
368467200000,187,Abdoulatifou Ravalomanana,Japan,SM842554953,92
533404800000,188,Nikhil Nair,Republic_of_Macedonia,SM224095138,75
575913600000,166,Wei Zhu,Hong_Kong,SM280012832,97
589042800000,186,Vichara Sihanouk,Oman,SM805559835,96
478972800000,173,Hiroshi Matsudaira,Venezuela,SM793418552,91
591292800000,183,William Brown,Bulgaria,SM936214425,81
478627200000,173,Pao Vang,Kenya,SM192796415,83
438278400000,173,Abhishek Rao,Poland,SM524779976,74
569260800000,174,Zhang Xu,Belgium,SM472161000,87
543340800000,186,Haim Alhouthi,Australia,SM729925091,83
577551600000,176,Ahsan Khan,Brazil,SM782790122,101
503424000000,180,Ibrahim Simsek,Republic_of_Ireland,SM883573806,93
502732800000,174,Lei Chen,Austria,SM701922184,98
630518400000,186,Luca Ferrari,Panama,SM197945402,74
585673200000,171,Billinjer C Ho,Chad,SM634413306,88
484848000000,186,Édouard Bembo-Leta,Laos,SM228535028,79
547398000000,175,Alejandro Sumac,Croatia,SM331981814,83
376675200000,189,Joe Moore,Papua_New_Guinea,SM551311423,102
475516800000,170,A. Rafiq,France,SM143336292,92
565372800000,165,Yang Cheng,Canada,SM752887933,81
401644800000,188,Hao Yan,Singapore,SM806414533,77
464025600000,187,Ahmad Kamkar,Cameroon,SM674610329,75
345484800000,187,Kurt Giacometti,Chad,SM364067788,71
362851200000,185,Rahul Menon,Scotland,SM905500892,73
570643200000,183,Muhammad Khan,Bolivia,SM670602592,70
615308400000,168,Manuel Garcia,Wales,SM171960779,79
492105600000,184,Boris Ivanov,Denmark,SM124164902,101
418579200000,181,Wilhelm Bauer,Panama,SM639554784,88
622742400000,167,Jan Beran,France,SM411279804,69
619282800000,166,Fernando Araya,Greece,SM935159352,98
326649600000,171,Paul Anderson,Peru,SM138261137,72
369331200000,180,Yang Li,Morocco,SM354394047,98
419270400000,185,Babar Khan,Thailand,SM593999879,72
591897600000,181,Ilguilas Diori,El_Salvador,SM577491341,76
599068800000,165,Diem Do,Colombia,SM377731498,85
580575600000,183,Yaqoob Al-Mukhaini,Singapore,SM259175841,99
393004800000,177,Antonio Colombo,Hungary,SM412020689,86
336067200000,168,Zhang Liu,Wales,SM493618358,100
531072000000,190,Boris Plotnikoff,Kenya,SM640434209,98
413827200000,180,Faisal Khan,El_Salvador,SM176384293,87
413568000000,191,Ashok Singh,Tunisia,SM654404055,74
596649600000,179,Aharon Vanunu,Papua_New_Guinea,SM281938471,92
372009600000,169,Yitzhak Aboub,Malta,SM904629599,82
572803200000,186,Kunal Singh,Croatia,SM816958245,99
568915200000,166,Sisavang Moua,Chile,SM269727307,92
471110400000,183,Karan Kumar,Mauritania,SM513403625,72
555778800000,180,Hao Li,Thailand,SM754831580,79
431539200000,180,Chen Chen,Namibia,SM395279729,79
575654400000,166,Jacques Breton,Germany,SM359770272,87
492451200000,174,Francisco Castillo,Venezuela,SM745291440,92
528912000000,186,Jae-Jin Han,Panama,SM409896631,83
321379200000,180,Emperor of Brazil Oliveira,France,SM427885027,100
512236800000,187,Abdoulaye Khouma Fuema,Chile,SM608580035,97
387302400000,176,Ahmed Francois,Germany,SM717181249,98
355939200000,170,Nikki Aquino,South_Korea,SM623177480,86
411148800000,178,Cesar Manalo,Puerto_Rico,SM966652594,82
553100400000,187,Shweta Khan,Slovenia,SM374635655,89
440006400000,183,Aryo Tobing,Sri_Lanka,SM968438073,86
443548800000,172,Andre Silva,Ethiopia,SM199010382,95
583340400000,191,Arjun Anand,France,SM627237918,75
541094400000,174,Abhishek Reddy,Morocco,SM156111103,75
366912000000,165,Abdul Qadir Ashrafi,Ukraine,SM108033981,86
342547200000,169,Javier Ojeda,Swaziland,SM601461230,98
353692800000,167,Abdallah Ferrer,Malta,SM664176661,77
513014400000,166,Hideki Sakai,Sweden,SM935880882,98
583858800000,173,Hideo Yamada,Swaziland,SM981175044,93
438451200000,179,Wei Chen,Turkey,SM605920699,102
588870000000,175,Lei Liu,Egypt,SM642619488,98
403286400000,186,K. Khan,Moldova,SM972313663,77
595008000000,175,Eugene Moke Kanam,Hungary,SM637611030,85
544636800000,179,Ivan Efimkin,Pakistan,SM984815973,77
416851200000,181,Kalu Omonga,Ukraine,SM338551859,88
459532800000,167,Fendou Zhu,India,SM814243464,80
347385600000,191,Babar Hussain,Latvia,SM365661199,82
348940800000,172,George Taylor,Panama,SM870661565,92
560534400000,174,John Chatterjee,Malaysia,SM340708901,96
381686400000,169,Jun Zhou,Papua_New_Guinea,SM651159801,101
388944000000,184,Rahul Menon,Japan,SM683156126,70
526662000000,167,Taufik Lesmana,United_States,SM384774379,77
462729600000,170,Batong Nguyen,Moldova,SM500575649,74
427564800000,177,Doug Miller,Thailand,SM954529726,84
426009600000,183,Gabriel Aristizábal Vásquez,Chad,SM979568314,95
410371200000,175,George Calvert,Ethiopia,SM806193189,83
399916800000,173,Franz Wagner,Mauritania,SM838074699,101
504892800000,176,Alla Kliouka Chagall,Singapore,SM254918885,89
516121200000,168,Joseph Sinde Adhia,Chad,SM493858925,74
631296000000,187,Eleni Garbi,Belgium,SM731384751,88
507744000000,189,Ernest B Merton,Philippines,SM151529532,71
372441600000,183,Nikos Panousis,Hong_Kong,SM437653723,84
588351600000,180,Ana Paula Santos,Australia,SM156363507,77
342028800000,178,Deepak Chopra,Republic_of_Macedonia,SM511689765,73
608742000000,189,Chris Hall,Peru,SM100070846,71
419529600000,170,Mohamed Bouzid,Kazakhstan,SM662400032,86
622915200000,171,Francisco Parra,Taiwan,SM393680650,95
340992000000,170,Bill Fenter,India,SM495244747,89
461606400000,181,Albert Camille Mangalaza,Egypt,SM762529507,84
482688000000,184,Barbara Bemba,Malta,SM118592716,82
486403200000,171,K. Rao,Malta,SM757137183,102
548348400000,170,Jun Li,Algeria,SM570836996,96
496252800000,179,Arun Singh,Dominican_Republic,SM175088601,69
517590000000,165,Neil Calvert,Ukraine,SM699566771,90
327686400000,179,Rudolf Becker,Hong_Kong,SM235360634,87
583513200000,191,Andrea Dominguez,Sweden,SM566990498,87
451929600000,166,Abdul Haris Balawan,Kazakhstan,SM437193727,96
560016000000,179,Alexandr Aab,Thailand,SM815195530,70
408816000000,189,Alberto Alvarez,United_States,SM313599996,75
326563200000,183,Lei Wang,India,SM789845188,89
506275200000,176,David Stewart,Thailand,SM941544625,72
429897600000,191,Wilson Machado,England,SM142152389,95
545068800000,190,Shweta Singh,Honduras,SM989402186,84
498153600000,183,Peter Smith,Dominican_Republic,SM189878703,94
376329600000,184,Sofiane Ferrer,Peru,SM702873296,73
434908800000,167,Agustiar Balawan,Northern_Ireland,SM735743278,75
394992000000,169,Anh Bach,England,SM258484411,82
599846400000,183,Aftab Ahmad Qureshi,Belarus,SM138911527,93
532108800000,180,Pedro Silva,New_Zealand,SM916847493,101
601142400000,169,Karim Bhiari,Israel,SM539350521,90
610383600000,187,Mikko Salminen,Vietnam,SM225877344,98
553618800000,168,Muhammad Ali,New_Zealand,SM599113834,90
516034800000,176,Jun Kato,Finland,SM591218147,76
613062000000,176,Daniel Sanchez,Indonesia,SM941061455,91
569433600000,172,Eduardo Santos,Angola,SM534769379,81
551804400000,174,Billinjer C Bach,Japan,SM963102430,76
555087600000,182,Yiannis Antoniou,Australia,SM430565650,72
469123200000,187,Rahul Khan,Rwanda,SM451058125,83
406310400000,187,Fernando Cavanda,Papua_New_Guinea,SM888518802,93
508694400000,166,Dan Bologan,Angola,SM433507944,85
429984000000,171,Ahmad Gallagher,Norway,SM955332849,69
506707200000,186,Andrea Rossi,Ukraine,SM393985624,90
404496000000,180,James Smith,Austria,SM873078971,100
335894400000,184,Sanjay Joshi,Dominican_Republic,SM328796952,96
376588800000,172,Matthew Williams,Ukraine,SM263423394,80
513446400000,178,Albert Akef,Oman,SM574071005,74
562435200000,185,Adam Charoenpura,Russia,SM164474207,90
489513600000,190,Sergio Gonzalez,Israel,SM402857900,77
441302400000,173,Amit Khan,Greece,SM486680340,73
567619200000,181,Guillaume Michel,Lithuania,SM876985887,69
495216000000,185,A. C. Bos,Wales,SM374689402,86
481219200000,187,A. Sharma,Niger,SM653508587,99
417283200000,170,Alexander Dobrunov,Republic_of_Ireland,SM966224504,98
341251200000,171,Martine Morrocky Mwanawasa,India,SM556918958,82
421689600000,172,John Nair,Colombia,SM222750151,83
542649600000,173,Chen Zhang,Romania,SM631441346,83
498326400000,187,John Reddy,Afghanistan,SM296423138,75
326390400000,191,Antonio Santos,Iran,SM280162264,100
485712000000,189,Sayed Hassan,Burma,SM590255791,97
410371200000,171,Asim Ali,Pakistan,SM545219704,71
378489600000,169,Marc-Vivien Atem,Yemen,SM636814190,86
520268400000,188,Chris du Preez,Zambia,SM147266168,102
383760000000,175,Jessica Castillo,Austria,SM887229480,91
524761200000,179,Djelaludin Zaland,Swaziland,SM982434701,84
330278400000,190,David Davis,Venezuela,SM878622354,82
323712000000,183,Charles-Edouard Ramoolam,Yemen,SM448162633,84
515689200000,166,Javier Martinez,Cameroon,SM436594726,82
566841600000,187,Đinh Diễm Liên Le,Mauritania,SM963069780,76
411926400000,190,Wei Chen,Portugal,SM141674504,86
347472000000,180,Zheng Liu,Ukraine,SM289323375,101
463852800000,169,Avraham Alhouthi,Wales,SM192164299,73
444240000000,178,Chen Zhang,Bolivia,SM194013025,70
390672000000,165,Deepak Anand,Poland,SM265451052,87
533232000000,184,Hsin Chen,Mongolia,SM122155825,97
496080000000,186,Louisa Baldini,Niger,SM897972501,71
388166400000,184,Arun Kumar,Egypt,SM165909897,94
497808000000,181,Joao Moreira,Jordan,SM255065386,89
431712000000,176,Jean van de Kabila,Brazil,SM297992334,82
419443200000,176,Andrijana Janevska Arnaudova,Romania,SM993862706,83
622828800000,165,Zahar Omar Hamis Bin Al-Shorabi,Papua_New_Guinea,SM804317578,82
525106800000,177,Manuel Gonzalez,Angola,SM226946452,96
370972800000,182,Ramon Gonzalez,Republic_of_Ireland,SM235170045,79
556988400000,181,Irina Ivanov,Vietnam,SM306312672,69
560275200000,171,Ashok Rao,Nepal,SM546307676,85
498931200000,165,A. Kumar,Cuba,SM425663786,97
544636800000,173,Anucha Charoenpura,Ukraine,SM464581707,91
469728000000,187,Mostafa Kamkar,Germany,SM487184208,82
477590400000,186,Ashok Reddy,Liberia,SM192669631,100
429206400000,182,Rudolf Hoffmann,Switzerland,SM504769376,100
425232000000,174,Emi Li,France,SM212763548,81
386092800000,189,Chen Chen,South_Korea,SM645361258,84
332697600000,183,Erich Richter,Mauritius,SM474854024,80
519145200000,189,Lei Zhang,Chad,SM964753048,85
536774400000,180,Hyo-Jin Kim,Madagascar,SM816012526,84
551631600000,167,Peng Zhu,Chad,SM383826436,70
354470400000,189,Chen Chen,Uruguay,SM853916980,95
580143600000,169,Paul Rothschild,South_Korea,SM679013582,99
339609600000,169,John Goenka,Yemen,SM942836447,82
385488000000,188,Sanjay Nair,Switzerland,SM651742286,100
628876800000,166,Aamir Chopra,Morocco,SM189025352,79
376675200000,189,Leonid Berman,Greece,SM233529908,99
554050800000,175,Rahul Nair,Poland,SM844480049,94
564940800000,182,Boris Dobrunov,Taiwan,SM271719719,97
372960000000,187,Chengdong Li,Republic_of_Ireland,SM488263057,69
454521600000,187,Juan Carlos Bernal,Libya,SM670331893,81
412272000000,171,Ferenc Feher,Greece,SM168022746,81
432144000000,171,Bekim Avsenik,Australia,SM116459120,92
507312000000,172,Adem Bajic,Senegal,SM191098090,74
354556800000,175,Yang Zhou,Kazakhstan,SM715641644,74
629481600000,176,Amit Roy,Taiwan,SM903543381,97
465494400000,170,Alexandre Oliveira,Panama,SM817027068,84
468259200000,178,Takeshi Sato,Slovenia,SM722641814,82
575222400000,183,Istvan Kovacs,Cambodia,SM752078448,85
348854400000,184,Abdulwahab Glazer-Ta'asa,Bulgaria,SM326870817,89
443548800000,167,George Brown,Nicaragua,SM376533488,93
387648000000,176,Dmitry Popov,Jordan,SM786006934,81
581612400000,181,Shweta Reddy,Brazil,SM903393294,81
398102400000,176,Chen Zhang,Namibia,SM895054571,70
562003200000,171,Abdoulaye Khouma Dia,Estonia,SM542223254,90
390067200000,173,Rodrigo Pinto,Yemen,SM207733680,92
545842800000,176,Hiroshi Yamamoto,Jordan,SM136633024,86
359827200000,190,Aleksandr Ivanov,Japan,SM966637526,72
505238400000,170,Andre Dia,Swaziland,SM692369516,92
531417600000,182,Paul Adam,Tanzania,SM940477791,97
418492800000,184,Philibert Ravalomanana,Morocco,SM236711375,101
369763200000,185,Aittiphon Aguilar,India,SM884819462,91
388080000000,178,Jie Li,Swaziland,SM447561228,97
389548800000,178,Yang Zhang,Switzerland,SM735895356,84
498067200000,175,Ning Zhang,Azerbaijan,SM794135485,73
358790400000,177,Julien Blanc,Argentina,SM427613940,78
383673600000,168,Paulo Souza,Spain,SM984116667,76
592588800000,190,Anand Supinyo,France,SM952093013,93
402076800000,178,Aditya Singh,Malta,SM921531595,96
567273600000,189,Meera Rao,Slovakia,SM398819294,69
522946800000,191,Manuel Rodriguez,Hungary,SM410731502,71
497376000000,176,Jorge Alcalde,Algeria,SM952323449,95
380649600000,174,Kimmie Carr,Nepal,SM364455561,100
359308800000,171,Daniel Peretz,Pakistan,SM425686954,92
324489600000,183,Peter Herzigová,Bolivia,SM593914328,69
417196800000,168,Edward Chung,El_Salvador,SM354360282,96
617382000000,185,Arjun Khan,China,SM412651712,75
471369600000,190,Li Zhu,Malaysia,SM194923932,82
528825600000,167,Jun Zhao,Latvia,SM842010706,74
465926400000,172,Maxim Bauder,Nicaragua,SM598844277,85
387820800000,178,Jun Yang,Tanzania,SM711846240,77
540748800000,178,Arap Obuya,Venezuela,SM936264893,94
628790400000,173,Dan Patras,Turkey,SM561742519,93
326476800000,189,Rahul Khan,Scotland,SM949277680,100
344361600000,190,Anthony Leakey,Australia,SM368445771,101
370540800000,190,Francisco Gonzalez,Denmark,SM156115401,94
428515200000,183,Mohammad Kamkar,Hong_Kong,SM682052681,74
578674800000,168,Sergio Alvarez,Vietnam,SM655308066,71
323280000000,166,Zheng Yang,Indonesia,SM832323089,69
598464000000,176,Nim Hu,Brazil,SM599411204,95
500400000000,169,Barbara Kanam Bemba,Turkey,SM320562790,97
462297600000,186,Peng Xu,Belarus,SM195222086,98
420134400000,172,Wei Xu,Puerto_Rico,SM609843546,72
479750400000,189,Robert Antonescu,Colombia,SM511010616,72
566150400000,189,Francisco Alvarez,Singapore,SM417584936,83
604339200000,168,Adrian Dam,Japan,SM323174118,70
406051200000,180,Hermann Muller,Estonia,SM481351821,96
441216000000,175,Alex Alvarez,Germany,SM609025538,71
338832000000,180,Alam Ahmed,Spain,SM885683291,100
582130800000,174,John Anand,Russia,SM255948632,73
598464000000,172,David Moreno,Niger,SM367160954,77
519058800000,178,George Stewart,Hong_Kong,SM595583454,90
422035200000,188,Alexandre Song Ako,Spain,SM995953527,72
348336000000,169,K. Singh,Cuba,SM890467728,74
392054400000,189,Jun Yang,China,SM371365562,90
322243200000,172,George Toth,Northern_Ireland,SM133394043,100
607708800000,171,Carlos Oliveira,Jordan,SM210737770,74
559584000000,166,Francois Dany,Libya,SM127836305,92
485366400000,173,Andrew Khaki,Egypt,SM145566195,88
384883200000,169,Mikhail Gusev,Singapore,SM115742387,83
508176000000,187,Rahul Khan,Moldova,SM370445540,91
556297200000,171,Sinan Arikan,Iran,SM634158045,97
559584000000,182,Manuel Mendez,Lithuania,SM623290596,95
490982400000,183,Rahim Qaderi,Cuba,SM737997744,84
483465600000,165,Juliana Pereira,Tanzania,SM829410055,71
332092800000,177,Tom Braine,South_Africa,SM990165490,92
602265600000,165,Alexey Ivanov,Northern_Ireland,SM384985609,86
450460800000,190,Olavi Hamalainen,Nepal,SM229532359,95
520700400000,186,Mahmoud Akef,Tanzania,SM207684014,73
378057600000,173,Jun Yang,Taiwan,SM471473137,96
402508800000,175,Abraham Law-Yone,England,SM213482337,74
453484800000,176,Paul Muller,Venezuela,SM393096426,91
566928000000,184,Ammar David,Rwanda,SM219132118,75
434563200000,170,Deepak Chatterjee,Zambia,SM612685634,76
550076400000,187,Mikhail Garlitsky,Kenya,SM202870929,82
491241600000,183,Abdul Herath,Morocco,SM859920082,84
365356800000,182,Karan Roy,Venezuela,SM520330691,76
350409600000,178,Shweta Singh,Taiwan,SM533074776,79
321120000000,189,Jean-Pierre Bemba,Scotland,SM352520274,101
447177600000,184,A. Sharma,Ukraine,SM812238741,80
588870000000,180,Robert Davis,Norway,SM687885927,86
604684800000,180,Prince Fampas,Portugal,SM958891204,80
623260800000,172,Michael Jones,Greece,SM115659805,72
493228800000,169,Karan Kumar,Ethiopia,SM868689712,90
385660800000,173,Ephraim Akongo,Belarus,SM643902690,90
600969600000,180,Jose Carvalho,Uruguay,SM802571701,71
604598400000,173,Jean Bona,Uruguay,SM522764339,84
518886000000,170,Atef Mahmoud,Peru,SM291348885,75
512323200000,175,Jacques Breton,Yemen,SM268631247,76
562089600000,165,Vladimir Kofler,Tajikistan,SM391922072,80
410284800000,182,Henri David,Finland,SM509561612,69
376934400000,191,Manuel Parra,Kazakhstan,SM393099109,101
401731200000,186,Rafael Silva,South_Africa,SM101549703,72
353606400000,186,Ali Kamkar,Malta,SM355981415,76
428342400000,184,Barbara Kanam Lita,Moldova,SM204783570,88
585759600000,190,Ashin Steele-Perkins,Mauritius,SM726756867,99
470160000000,184,Chen Zhang,Bulgaria,SM935279827,86
495734400000,173,Pierre Charpentier,Libya,SM124788380,98
590688000000,187,Wei Zhang,Kazakhstan,SM543481511,91
612370800000,180,Li Li,Northern_Ireland,SM900300954,82
562262400000,174,Taufik Anwar,South_Africa,SM525926702,69
417628800000,171,Imtiaz Malik,Hong_Kong,SM442143322,70
322675200000,167,R. Gupta,Uruguay,SM892194450,80
388598400000,185,Abdoulaye Mamani,Cameroon,SM768374066,91
552495600000,169,Hilda Castro,Nepal,SM356097726,76
464284800000,168,Mee Bouphavanh,Bosnia_and_Herzegovina,SM154380360,87
379699200000,188,Ivan Basov,Germany,SM131283839,97
627580800000,167,Eddie Aquino,Sri_Lanka,SM771170585,98
629222400000,173,Leonid Dobrunov,United_Kingdom,SM593352619,85
351014400000,185,Roberto Alonso,Namibia,SM309356870,95
547398000000,189,Aleksandr Kahnovich,Algeria,SM146497382,85
559497600000,166,Imtiaz Khan,Tajikistan,SM574758696,84
580834800000,173,Donald Michie,Cameroon,SM667769399,82
556988400000,179,Lei Zhang,Mexico,SM739960443,94
454176000000,173,Chen Zhang,India,SM993324552,88
334771200000,172,C. S. Sharma,Oman,SM187650373,92
395424000000,173,Chen Wang,Slovakia,SM495690861,93
360345600000,190,John Smith,Venezuela,SM948616412,81
475603200000,169,Lei Hu,United_States,SM860851769,95
479577600000,173,Karl Fischer,Sri_Lanka,SM501356202,93
430588800000,181,Farhad Aman,Tajikistan,SM765315667,73
388857600000,181,Vicente Garcia,Puerto_Rico,SM327981454,101
545238000000,178,Ahsan Baloch,Italy,SM368079328,91
356544000000,183,Arun Singh,Mexico,SM856220592,70
558806400000,170,Shweta Ali,Kenya,SM506093086,70
575740800000,184,Jacques Aribi,Taiwan,SM892763144,97
503424000000,184,Carlos Alvarez,Swaziland,SM903712934,92
502646400000,169,Diem Loan,Namibia,SM687700379,102
503337600000,179,Jun Zhang,Italy,SM949403962,75
521564400000,178,Aleksandr Avrukh,Hong_Kong,SM741508352,78
460483200000,174,Abdul Rahman Balawan,Netherlands,SM291355693,83
574358400000,173,Fabio Bindi,Thailand,SM770754343,76
555519600000,191,Jacques Michel,Cuba,SM362104642,89
